Authors,Author(s) ID,Title,Year,Source title,Volume,Issue,Art. No.,Page start,Page end,Page count,Cited by,DOI,Link,Affiliations,Authors with affiliations,Abstract,Author Keywords,Index Keywords,Molecular Sequence Numbers,Chemicals/CAS,Tradenames,Manufacturers,Funding Details,Funding Text 1,Funding Text 2,Funding Text 3,Funding Text 4,Funding Text 5,Funding Text 6,Funding Text 7,Funding Text 8,Funding Text 9,Funding Text 10,References,Correspondence Address,Editors,Sponsors,Publisher,Conference name,Conference date,Conference location,Conference code,ISSN,ISBN,CODEN,PubMed ID,Language of Original Document,Abbreviated Source Title,Document Type,Publication Stage,Open Access,Source,EID
"Vinson V.","57204455504;","From phenotype to structure",2020,"Science","370","6522",,"1288B","",,,"10.1126/SCIENCE.370.6522.1286-J","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098749026&doi=10.1126%2fSCIENCE.370.6522.1286-J&partnerID=40&md5=52d0dc28b11e685cc24a6b996b990b92",,"Vinson, V.",[No abstract available],,"histone H3; histone H4; protein Rpb1; protein Rpb2; protein RpoC; RNA polymerase beta subunit; RNA polymerase II; unclassified drug; bacterium; gene deletion; mutant; nonhuman; Note; phenotype; priority journal; protein analysis; protein cross linking; protein structure; systems biology; yeast",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85098749026
"Purnell B.A.","6603532919;","Fetal versus adult hematopoiesis",2020,"Science","370","6522",,"1288","",,,"10.1126/SCIENCE.370.6522.1287-D","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098747611&doi=10.1126%2fSCIENCE.370.6522.1287-D&partnerID=40&md5=db6e7d30467592dab2af9889d419c670",,"Purnell, B.A.",[No abstract available],,"interferon; RNA; chromatin immunoprecipitation sequencing; epigenetics; gene expression; gene regulatory network; hematopoiesis; hematopoietic stem cell; hematopoietic system; nonhuman; Note; priority journal; single cell RNA seq",,"RNA, 63231-63-0",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85098747611
"Osborne I.S.","36874890200;","Confining light−−bound and protected",2020,"Science","370","6522",,"1288","",,,"10.1126/SCIENCE.370.6522.1287-E","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098729545&doi=10.1126%2fSCIENCE.370.6522.1287-E&partnerID=40&md5=f84ea9aca8c4027e1014b451b0900b2a",,"Osborne, I.S.",[No abstract available],,"light; nanofabrication; Note; priority journal",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85098729545
"Scanlon S.T.","57207946389;","Antibodies predating infection",2020,"Science","370","6522",,"1288B","",,,"10.1126/SCIENCE.370.6522.1286-O","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098728460&doi=10.1126%2fSCIENCE.370.6522.1286-O&partnerID=40&md5=7a5471348a6546292d08347edaa6f54d",,"Scanlon, S.T.",[No abstract available],,"coronavirus spike glycoprotein; immunoglobulin A antibody; immunoglobulin G antibody; immunoglobulin M antibody; neutralizing antibody; SARS-CoV-2 antibody; age distribution; antigen antibody reaction; coronavirus disease 2019; cross protection; cross reaction; human; infection sensitivity; nonhuman; Note; priority journal; virus neutralization; virus typing",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85098728460
"Lavine M.S.","57204519657;","Cracking the problem of cracking cathodes",2020,"Science","370","6522",,"1288B","",,,"10.1126/SCIENCE.370.6522.1286-L","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098716101&doi=10.1126%2fSCIENCE.370.6522.1286-L&partnerID=40&md5=59bd33e1d524e370468c210ae42bf67d",,"Lavine, M.S.",[No abstract available],,"lithium; nickel; diffusion; electricity; Note; priority journal",,"lithium, 7439-93-2; nickel, 7440-02-0",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85098716101
"Olingy C.","57192206193;","Corals catch fire",2020,"Science","370","6522",,"1286","",,,"10.1126/SCIENCE.370.6522.1286-D","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098705486&doi=10.1126%2fSCIENCE.370.6522.1286-D&partnerID=40&md5=d40b4ae95cbbbb3de45da4acd692b248",,"Olingy, C.",[No abstract available],,"caspase 3; gasdermin E; peptides and proteins; unclassified drug; amino terminal sequence; bacterial infection; cell death; cell disruption; coral reef; environmental stress; immunity; invertebrate; mitochondrion; nonhuman; Note; Pocillopora damicornis; priority journal; pyroptosis; Anthozoa",,"caspase 3, 169592-56-7",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,,"English","Sci.",Note,"Final","",Scopus,2-s2.0-85098705486
"Guthmiller J.J., Wilson P.C.","56592677900;55587011300;","Remembering seasonal coronaviruses",2020,"Science","370","6522",,"1272","1273",,11,"10.1126/science.abf4860","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098010114&doi=10.1126%2fscience.abf4860&partnerID=40&md5=41621afc39d859b649c93ce81247bac1","Section of Rheumatology, Department of Medicine, University of Chicago, Chicago, IL  60637, United States; Committee on Immunology, University of Chicago, Chicago, IL  60637, United States","Guthmiller, J.J., Section of Rheumatology, Department of Medicine, University of Chicago, Chicago, IL  60637, United States; Wilson, P.C., Section of Rheumatology, Department of Medicine, University of Chicago, Chicago, IL  60637, United States, Committee on Immunology, University of Chicago, Chicago, IL  60637, United States",[No abstract available],,"virus antibody; virus spike protein; antibody titer; CD4+ T lymphocyte; CD8+ T lymphocyte; cell membrane; host cell; human; immune response; nonhuman; Note; priority journal; Severe acute respiratory syndrome coronavirus 2; vaccination; virus entry; Coronavirinae; humoral immunity; season; Coronavirus; COVID-19; Humans; Immunity, Humoral; SARS-CoV-2; Seasons",,,,,"National Institutes of Health, NIH: U19AI057266, U19AI109946; National Institute of Allergy and Infectious Diseases, NIAID: U19AI082724","P.C.W.is funded bytheNational Institute of Allergyand InfectiousDiseases (NIAID); National Institutes of Health (U19AI082724,U19AI109946,and U19AI057266).P.C.W.isalso supported bythe NIAID CollaborativeInfluenza Vaccine Innovation Centers (CIVIC; 75N93019C00051).",,,,,,,,,,"Grifoni, A., (2020) Cell, 181, p. 1489; Mateus, J., (2020) Science, 370, p. 89; Ng, K. W., (2020) Science, 370, p. 1339; Shrock, E., (2020) Science, 370, p. eabd4250; Fonville, J. M., (2014) Science, 346, p. 996; Wrammert, J., (2011) J. Exp. Med, 208, p. 181; Poh, C. M., (2020) Nat. Commun, 11, p. 2806; Tang, T., (2020) Antiviral Res, 178, p. 104792; Monto, A. S., (2020) J. Infect. Dis, 222, p. 9; Nguyen-Contant, P., (2020) mBio, 11, pp. e01991-20; McNamara, H. A., (2020) Cell Host Microbe, 28, p. 572; Polack, F. P., (2003) Nat. Med, 9, p. 1209; Katzelnick, L. C., (2017) Science, 358, p. 929; Joyner, M. J., (2020) Mayo Clin. Proc, 95, p. 1888; Weisberg, S. P., (2020) Nat. Immunol","Wilson, P.C.; Section of Rheumatology, United States; email: wilsonp@uchicago.edu",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"33303605","English","Sci.",Note,"Final","All Open Access, Bronze",Scopus,2-s2.0-85098010114
"Wallace N.","57216319208;","Europe ramps up defense R&D: A €7 billion fund is launched to bolster meager military spending by EU nations",2020,"Science","370","6522",,"1259","1260",,,"10.1126/science.370.6522.1259","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098009212&doi=10.1126%2fscience.370.6522.1259&partnerID=40&md5=540cbb01c635c33eba04a2f4913ee352",,"Wallace, N.",[No abstract available],,"army; artificial intelligence; civil defense; Europe; European Union; funding; government regulation; gross national product; human; investment; military personnel; military research; national security; Note; priority journal; unmanned aerial vehicle; weapon",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"33303598","English","Sci.",Note,"Final","",Scopus,2-s2.0-85098009212
"Morlon H.","24537368500;","Diversity hotspots: Coldspots of speciation?: Phylogeny of suboscine pa sserine birds finds lower speciation rates in biodiverse regions",2020,"Science","370","6522",,"1268","1269",,,"10.1126/science.abf0830","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098007548&doi=10.1126%2fscience.abf0830&partnerID=40&md5=667291707367c4d84e3cda808df28312","IBENS, CNRS UMR 8197, PSL Research University46 rue d'Ulm, Paris, 75005, France","Morlon, H., IBENS, CNRS UMR 8197, PSL Research University46 rue d'Ulm, Paris, 75005, France",[No abstract available],,"biodiversity; biogeography; climate; genetic marker; nonhuman; Note; phylogenetic tree; phylogenomics; priority journal; sequence analysis; species differentiation; species diversity; species extinction; species richness; tropics; Tyranni; Biodiversity",,,,,,,,,,,,,,,,"Harvey, M. G., (2020) Science, 370, p. 1343; Jetz, W., Thomas, G. H., Joy, J. B., Hartmann, K., Mooers, A. O., (2012) Nature, 491, p. 444; Rolland, J., Condamine, F. L., Jiguet, F., Morlon, H., (2014) PLOS Biol, 12, p. e1001775; Hutter, C. R., Lambert, S. M., Wiens, J. J., (2017) Am. Nat, 190, p. 828; Quintero, I., Jetz, W., (2018) Nature, 555, p. 246; Rabosky, D. L., (2018) Nature, 559, p. 392; Igea, J., Tanentzap, A. J., (2020) Ecol. Lett, 23, p. 692; Mittelbach, G. G., (2007) Ecol. Lett, 10, p. 315; Schluter, D., Pennell, M. W., (2017) Nature, 546, p. 48; Weir, J. T., Schluter, D., (2007) Science, 315, p. 1574; Rabosky, D. L., Hurlbert, A. H., (2015) Am. Nat, 185, p. 572; Harmon, L. J., Harrison, S., (2015) Am. Nat, 185, p. 584; Maliet, O., Hartig, F., Morlon, H., (2019) Nat. Ecol. Evol, 3, p. 1086; Rabosky, D. L., (2010) Evolution, 64, p. 1816; Heath, T. A., Huelsenbeck, J. P., Stadler, T., (2014) Proc. Natl. Acad. Sci. U.S.A, 111, p. E2957","Morlon, H.; IBENS, France; email: helene.morlon@bio.ens.psl.eu",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"33303602","English","Sci.",Note,"Final","All Open Access, Green",Scopus,2-s2.0-85098007548
"Pennisi E.","57208646281;","Spare a thought for the teeming ecosystem beneath your feet: Global review of soil biodiversity calls for protecting often overlooked subterranean life",2020,"Science","370","6522",,"1255","1256",,1,"10.1126/science.370.6522.1255","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098005421&doi=10.1126%2fscience.370.6522.1255&partnerID=40&md5=9775dfb3167676ad5b9ef9b7e3f69d3b",,"Pennisi, E.",[No abstract available],,"biodiversity; ecosystem; forest fire; global health; nematode; Note; oil spill; plant root; priority journal; animal; arthropod; biodiversity; environmental protection; plant; soil; Animals; Arthropods; Biodiversity; Conservation of Natural Resources; Plants; Soil",,"Soil",,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"33303594","English","Sci.",Note,"Final","",Scopus,2-s2.0-85098005421
"Wang D.","57198728944;","Using genetics to reveal protein structure: Measurements of genetic interactions in vivo can be used to determine protein structure",2020,"Science","370","6522",,"1269","1270",,1,"10.1126/science.abf3863","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098000530&doi=10.1126%2fscience.abf3863&partnerID=40&md5=a01e76cb7e918576ad72cee55635209d","Division of Pharmaceutical Sciences, Skaggs School of Pharmacy and Pharmaceutical Sciences, University of California, San Diego (UCSD), San Diego, CA, United States; Department of Cellular and Molecular Medicine, School of Medicine, UCSD, San Diego, CA, United States; Department of Chemistry and Biochemistry, UCSD, San Diego, CA, United States","Wang, D., Division of Pharmaceutical Sciences, Skaggs School of Pharmacy and Pharmaceutical Sciences, University of California, San Diego (UCSD), San Diego, CA, United States, Department of Cellular and Molecular Medicine, School of Medicine, UCSD, San Diego, CA, United States, Department of Chemistry and Biochemistry, UCSD, San Diego, CA, United States",[No abstract available],,"atom; biophysics; cryoelectron microscopy; crystallography; gene interaction; Monte Carlo method; mutant; mutational analysis; nonhuman; Note; nuclear magnetic resonance spectroscopy; priority journal; protein folding; protein structure; epistasis; Epistasis, Genetic",,,,,,,,,,,,,,,,"Watson, J. D., Crick, F. H. C., (1953) Nature, 171, p. 964; Braberg, H., (2020) Science, 370, p. eaaz4910; Anfinsen, C. B., (1973) Science, 181, p. 223; Marks, D. S., (2012) Nat. Biotechnol, 30, p. 1072; Rollins, N. J., (2019) Nat. Genet, 51, p. 1170; Schmiedel, J. M., Lehner, B., (2019) Nat. Genet, 51, p. 1177; Newberry, R. W., (2020) Nat. Chem. Biol, 16, p. 653; Stiffler, M. A., (2020) Cell Syst, 10, p. 15; Braberg, H., (2013) Cell, 154, p. 775; Rout, M. P., Sali, A., (2019) Cell, 177, p. 1384; Marx, V., (2018) Nat. Methods, 15, p. 575; Schermelleh, L., (2019) Nat. Cell Biol, 21, p. 72; (2020), R. F. Service Science","Wang, D.; Division of Pharmaceutical Sciences, United States; email: dongwang@ucsd.edu",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"33303603","English","Sci.",Note,"Final","",Scopus,2-s2.0-85098000530
"Pennisi E.","57208646281;","Tasmanian devils claw their way back from extinction: Genomes show spread of deadly cancer is slowing",2020,"Science","370","6522",,"1257","",,,"10.1126/science.370.6522.1257","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85098000254&doi=10.1126%2fscience.370.6522.1257&partnerID=40&md5=9d1608fdc0eb5877a960f92bd9fa39f6",,"Pennisi, E.",[No abstract available],,"animal behavior; biodiversity; breeding; contact examination; coronavirus disease 2019; devil facial tumor disease; gene mutation; marsupial; metastasis; nonhuman; Note; oncogenomics; pandemic; priority journal; species extinction; Tasmanian devil; zoonotic transmission; animal; face; genetics; genome; head and neck tumor; marsupial; veterinary medicine; Animals; Biodiversity; Extinction, Biological; Face; Genome; Head and Neck Neoplasms; Marsupialia",,,,,,,,,,,,,,,,,,,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"33303596","English","Sci.",Note,"Final","",Scopus,2-s2.0-85098000254
"Knipe D.M., Levy O., Fitzgerald K.A., Mühlberger E.","57216599122;35237805600;35404765200;6603983853;","Ensuring vaccine safety: Comprehensive safety testing is based on experience with prior vaccines",2020,"Science","370","6522",,"1274","1275",,10,"10.1126/science.abf0357","https://www.scopus.com/inward/record.uri?eid=2-s2.0-85097998547&doi=10.1126%2fscience.abf0357&partnerID=40&md5=c20cfad96c8f71c9c35a7147005cfe64","Department of Microbiology, Blavatnik Institute, Harvard Medical School, Boston, MA, United States; Precision Vaccines Program, Boston Children's Hospital, Boston, MA, United States; Harvard Medical School, Boston, MA, United States; Broad Institute of MIT and Harvard, Cambridge, MA, United States; Department of Medicine, Program in Innate Immunity, University of Massachusetts Medical School, Worcester, MA, United States; Department of Microbiology and Immunology, National Emerging Infectious Diseases Laboratories, Boston University, School of Medicine, Boston, MA, United States","Knipe, D.M., Department of Microbiology, Blavatnik Institute, Harvard Medical School, Boston, MA, United States; Levy, O., Precision Vaccines Program, Boston Children's Hospital, Boston, MA, United States, Harvard Medical School, Boston, MA, United States, Broad Institute of MIT and Harvard, Cambridge, MA, United States; Fitzgerald, K.A., Department of Medicine, Program in Innate Immunity, University of Massachusetts Medical School, Worcester, MA, United States; Mühlberger, E., Department of Microbiology and Immunology, National Emerging Infectious Diseases Laboratories, Boston University, School of Medicine, Boston, MA, United States",[No abstract available],,"dengue vaccine; influenza vaccine; neutralizing antibody; poliomyelitis vaccine; respiratory syncytial virus vaccine; Rotavirus vaccine; SARS-CoV-2 vaccine; Covid-19 aAPC vaccine; clinical outcome; coronavirus disease 2019; dengue; drug efficacy; drug mechanism; drug safety; drug synthesis; human; immune response; infection prevention; influenza; intussusception; licensing; nonhuman; Note; pandemic; poliomyelitis; priority journal; protocol compliance; public health; quality control; respiratory syncytial virus infection; Rotavirus infection; vaccination; vaccine immunogenicity; adverse event; animal; animal experiment; Food and Drug Administration; immunology; mouse; prevention and control; United States; Animal Experimentation; Animals; COVID-19; COVID-19 Vaccines; Humans; Immunogenicity, Vaccine; Mice; United States; United States Food and Drug Administration",,"Covid-19 aAPC vaccine; COVID-19 Vaccines",,,"National Institutes of Health, NIH","The authorsaremembersofand funded bythe Massachusetts Consortiumon Pathogen Readiness.D.M.K. isa co-inventor,andO.L.is a named inventoron vaccineand vaccine adjuvant patents,respectively.D.M.K.and K.A.F. are supported byNIH grants.E.M.is supported bygrants from NIHand Fast Grants.O.L.is supported bygrants and contracts from NIH,theBill&Melinda Gates Foundation,and the Mueller Health Foundation.Wethankour colleaguesfor comments on themanuscript,P.T.Watersformanuscript preparation,and K.Johnson forhelp with the figure.",,,,,,,,,,"Rodrigues, C. M. C., Plotkin, S. A., (2020) Front. Microbiol, 11, p. 1526; Ehreth, J., (2003) Vaccine, 21, p. 4105; Nathanson, N., Langmuir, A. D., (1963) Am. J. Hyg, 78, p. 29; Offit, P. A., (2005) N. Engl. J. Med, 352, p. 1411; Kim, H. W., (1969) Am. J. Epidemiol, 89, p. 422; Murphy, B. R., (1986) J. Clin. Microbiol, 24, p. 197; Graham, B. S., (1993) J. Immunol, 151, p. 2032; Sridhar, S., (2018) N. Engl. J. Med, 379, p. 327; Halstead, S. B., (2017) Vaccine35, p. 6355; Jaume, M., (2011) J. Virol, 85, p. 10582; (1999) MMWR Morb. Mortal. Wkly. Rep, 48, p. 577. , Centers for Disease Control and Prevention (CDC); Palese, P., Schulman, J. L., (1976) Nature263, p. 528; Evans, D., Cauchemez, S., Hayden, F. G., (2009) J. Infect. Dis, 200, p. 321; Gurahoy, R., Krenzelok, E. P., (2020) Clin. Infect. Dis; Development and Licensure of Vaccines to Prevent COVID-19, , www.fda.gov/media/139638/download, U.S. Food and Drug Administration","Knipe, D.M.; Department of Microbiology, United States; email: david_knipe@hms.harvard.edu",,,"American Association for the Advancement of Science",,,,,00368075,,SCIEA,"33203781","English","Sci.",Note,"Final","All Open Access, Bronze",Scopus,2-s2.0-85097998547
